 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  263         |      13.808      |      13.442  |      0.973
  264         |      13.808      |      13.401  |      0.971
  265         |      13.808      |      13.417  |      0.972
  266         |      13.808      |      13.372  |      0.968
  267         |      13.808      |      13.436  |      0.973
  268         |      13.808      |      13.451  |      0.974
  269         |      13.808      |      13.387  |      0.970
  270         |      13.808      |      13.429  |      0.973
  271         |      13.808      |      13.404  |      0.971
  272         |      13.808      |      13.383  |      0.969
  273         |      13.808      |      13.415  |      0.972
  274         |      13.808      |      13.376  |      0.969
  275         |      13.808      |      13.404  |      0.971
  276         |      13.808      |      13.419  |      0.972
  277         |      13.808      |      13.346  |      0.967
  278         |      13.808      |      13.405  |      0.971
  279         |      13.808      |      13.392  |      0.970
  280         |      13.807      |      13.419  |      0.972
  281         |      13.808      |      13.390  |      0.970
  282         |      13.807      |      13.384  |      0.969
  283         |      13.808      |      13.391  |      0.970
  284         |      13.807      |      13.390  |      0.970
  285         |      13.807      |      13.407  |      0.971
  286         |      13.808      |      13.370  |      0.968
  287         |      13.807      |      13.411  |      0.971
  288         |      13.808      |      13.358  |      0.967
  289         |      13.807      |      13.481  |      0.976
  290         |      13.808      |      13.391  |      0.970
  291         |      13.807      |      13.398  |      0.970
  292         |      13.807      |      13.461  |      0.975
  293         |      13.807      |      13.380  |      0.969
  294         |      13.808      |      13.411  |      0.971
  295         |      13.807      |      13.466  |      0.975
  296         |      13.808      |      13.429  |      0.973
  297         |      13.807      |      13.375  |      0.969
  298         |      13.807      |      13.373  |      0.969
  299         |      13.808      |      13.409  |      0.971
  300         |      13.807      |      13.377  |      0.969
  301         |      13.807      |      13.389  |      0.970
  302         |      13.807      |      13.422  |      0.972
  303         |      13.808      |      13.352  |      0.967
  304         |      13.808      |      13.404  |      0.971
  305         |      13.807      |      13.372  |      0.968
  306         |      13.807      |      13.383  |      0.969
  307         |      13.807      |      13.371  |      0.968
  308         |      13.807      |      13.372  |      0.968
  309         |      13.807      |      13.395  |      0.970
  310         |      13.807      |      13.402  |      0.971
  311         |      13.807      |      13.360  |      0.968
  312         |      13.807      |      13.416  |      0.972
  313         |      13.807      |      13.328  |      0.965
  314         |      13.807      |      13.343  |      0.966
  315         |      13.807      |      13.419  |      0.972
  316         |      13.807      |      13.376  |      0.969
  317         |      13.807      |      13.388  |      0.970
  318         |      13.807      |      13.348  |      0.967
  319         |      13.807      |      13.359  |      0.968
  320         |      13.807      |      13.341  |      0.966
  321         |      13.807      |      13.397  |      0.970
  322         |      13.807      |      13.380  |      0.969
  323         |      13.807      |      13.434  |      0.973
  324         |      13.807      |      13.328  |      0.965
  325         |      13.807      |      13.351  |      0.967
  326         |      13.807      |      13.404  |      0.971
  327         |      13.807      |      13.469  |      0.975
  328         |      13.807      |      13.367  |      0.968
  329         |      13.807      |      13.383  |      0.969
  330         |      13.807      |      13.366  |      0.968
  331         |      13.807      |      13.395  |      0.970
  332         |      13.807      |      13.405  |      0.971
  333         |      13.807      |      13.426  |      0.972
  334         |      13.807      |      13.445  |      0.974
  335         |      13.807      |      13.420  |      0.972
  336         |      13.807      |      13.379  |      0.969
  337         |      13.807      |      13.463  |      0.975
  338         |      13.807      |      13.338  |      0.966
  339         |      13.807      |      13.477  |      0.976
  340         |      13.808      |      13.381  |      0.969
  341         |      13.808      |      13.330  |      0.965
  342         |      13.807      |      13.484  |      0.977
  343         |      13.807      |      13.467  |      0.975
  344         |      13.808      |      13.314  |      0.964
  345         |      13.808      |      13.435  |      0.973
  346         |      13.807      |      13.420  |      0.972
  347         |      13.807      |      13.439  |      0.973
  348         |      13.807      |      13.444  |      0.974
  349         |      13.807      |      13.409  |      0.971
  350         |      13.808      |      13.398  |      0.970
  351         |      13.807      |      13.426  |      0.972
  352         |      13.808      |      13.394  |      0.970
  353         |      13.807      |      13.382  |      0.969
  354         |      13.807      |      13.396  |      0.970
  355         |      13.807      |      13.471  |      0.976
  356         |      13.807      |      13.446  |      0.974
  357         |      13.808      |      13.434  |      0.973
  358         |      13.807      |      13.463  |      0.975
  359         |      13.808      |      13.449  |      0.974
  360         |      13.808      |      13.344  |      0.966
  361         |      13.808      |      13.394  |      0.970
  362         |      13.808      |      13.424  |      0.972
  363         |      13.808      |      13.388  |      0.970
  364         |      13.808      |      13.310  |      0.964
  365         |      13.808      |      13.383  |      0.969
  366         |      13.808      |      13.344  |      0.966
  367         |      13.808      |      13.319  |      0.965
  368         |      13.808      |      13.372  |      0.968
  369         |      13.808      |      13.353  |      0.967
  370         |      13.808      |      13.377  |      0.969
  371         |      13.808      |      13.398  |      0.970
  372         |      13.808      |      13.402  |      0.971
  373         |      13.808      |      13.352  |      0.967
  374         |      13.808      |      13.343  |      0.966
  375         |      13.808      |      13.445  |      0.974
  376         |      13.808      |      13.239  |      0.959
  377         |      13.808      |      13.375  |      0.969
  378         |      13.808      |      13.374  |      0.969
  379         |      13.808      |      13.336  |      0.966
  380         |      13.808      |      13.359  |      0.967
  381         |      13.808      |      13.377  |      0.969
  382         |      13.808      |      13.264  |      0.961
  383         |      13.808      |      13.369  |      0.968
  384         |      13.808      |      13.408  |      0.971
  385         |      13.808      |      13.299  |      0.963
  386         |      13.808      |      13.422  |      0.972
  387         |      13.808      |      13.388  |      0.970
  388         |      13.808      |      13.349  |      0.967
  389         |      13.808      |      13.341  |      0.966
  390         |      13.808      |      13.321  |      0.965
  391         |      13.808      |      13.387  |      0.970
  392         |      13.808      |      13.363  |      0.968
  393         |      13.808      |      13.435  |      0.973
  394         |      13.808      |      13.347  |      0.967
  395         |      13.808      |      13.355  |      0.967
  396         |      13.808      |      13.402  |      0.971
  397         |      13.808      |      13.393  |      0.970
