 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  433         |      10.265      |       9.120  |      0.888
  434         |      10.265      |       9.304  |      0.906
  435         |      10.265      |       9.284  |      0.904
  436         |      10.265      |       9.300  |      0.906
  437         |      10.265      |       9.204  |      0.897
  438         |      10.265      |       9.516  |      0.927
  439         |      10.265      |       9.400  |      0.916
  440         |      10.265      |       9.208  |      0.897
  441         |      10.265      |       9.292  |      0.905
  442         |      10.265      |       9.284  |      0.904
  443         |      10.265      |       9.476  |      0.923
  444         |      10.265      |       9.352  |      0.911
  445         |      10.265      |       9.380  |      0.914
  446         |      10.265      |       9.444  |      0.920
  447         |      10.265      |       9.452  |      0.921
  448         |      10.265      |       9.344  |      0.910
  449         |      10.265      |       9.320  |      0.908
  450         |      10.265      |       9.332  |      0.909
  451         |      10.265      |       9.224  |      0.899
  452         |      10.265      |       9.420  |      0.918
  453         |      10.265      |       9.348  |      0.911
  454         |      10.265      |       9.408  |      0.917
  455         |      10.265      |       9.320  |      0.908
  456         |      10.265      |       9.252  |      0.901
  457         |      10.265      |       9.364  |      0.912
  458         |      10.265      |       9.392  |      0.915
  459         |      10.265      |       9.344  |      0.910
  460         |      10.265      |       9.316  |      0.908
  461         |      10.265      |       9.296  |      0.906
  462         |      10.265      |       9.236  |      0.900
  463         |      10.265      |       9.372  |      0.913
  464         |      10.265      |       9.476  |      0.923
  465         |      10.265      |       9.292  |      0.905
  466         |      10.265      |       9.300  |      0.906
  467         |      10.265      |       9.304  |      0.906
  468         |      10.265      |       9.408  |      0.917
  469         |      10.265      |       9.204  |      0.897
  470         |      10.265      |       9.376  |      0.913
  471         |      10.265      |       9.288  |      0.905
  472         |      10.265      |       9.400  |      0.916
  473         |      10.265      |       9.448  |      0.920
  474         |      10.265      |       9.260  |      0.902
  475         |      10.265      |       9.412  |      0.917
  476         |      10.265      |       9.352  |      0.911
  477         |      10.265      |       9.336  |      0.909
  478         |      10.265      |       9.448  |      0.920
  479         |      10.265      |       9.332  |      0.909
  480         |      10.265      |       9.440  |      0.920
  481         |      10.265      |       9.276  |      0.904
  482         |      10.265      |       9.356  |      0.911
  483         |      10.265      |       9.376  |      0.913
  484         |      10.265      |       9.396  |      0.915
  485         |      10.265      |       9.412  |      0.917
  486         |      10.265      |       9.456  |      0.921
  487         |      10.265      |       9.320  |      0.908
  488         |      10.265      |       9.380  |      0.914
  489         |      10.265      |       9.320  |      0.908
  490         |      10.265      |       9.428  |      0.918
  491         |      10.265      |       9.316  |      0.908
  492         |      10.265      |       9.304  |      0.906
  493         |      10.265      |       9.396  |      0.915
  494         |      10.265      |       9.372  |      0.913
  495         |      10.265      |       9.272  |      0.903
  496         |      10.265      |       9.260  |      0.902
  497         |      10.265      |       9.328  |      0.909
  498         |      10.265      |       9.208  |      0.897
  499         |      10.265      |       9.464  |      0.922
  500         |      10.265      |       9.228  |      0.899
  501         |      10.265      |       9.316  |      0.908
  502         |      10.265      |       9.424  |      0.918
  503         |      10.265      |       9.276  |      0.904
  504         |      10.265      |       9.048  |      0.881
  505         |      10.265      |       9.124  |      0.889
  506         |      10.265      |       9.036  |      0.880
  507         |      10.265      |       9.048  |      0.881
  508         |      10.265      |       9.052  |      0.882
  509         |      10.265      |       9.400  |      0.916
  510         |      10.265      |       9.168  |      0.893
  511         |      10.265      |       9.272  |      0.903
  512         |      10.265      |       9.060  |      0.883
  513         |      10.265      |       9.144  |      0.891
  514         |      10.265      |       9.092  |      0.886
  515         |      10.265      |       9.244  |      0.901
  516         |      10.265      |       9.248  |      0.901
  517         |      10.265      |       9.048  |      0.881
  518         |      10.265      |       8.996  |      0.876
  519         |      10.265      |       9.072  |      0.884
  520         |      10.265      |       9.368  |      0.913
  521         |      10.265      |       9.040  |      0.881
  522         |      10.265      |       8.988  |      0.876
  523         |      10.265      |       8.984  |      0.875
  524         |      10.265      |       9.076  |      0.884
  525         |      10.265      |       9.032  |      0.880
  526         |      10.265      |       9.128  |      0.889
  527         |      10.265      |       9.060  |      0.883
  528         |      10.265      |       9.060  |      0.883
  529         |      10.265      |       9.036  |      0.880
  530         |      10.265      |       9.000  |      0.877
  531         |      10.265      |       8.996  |      0.876
  532         |      10.265      |       9.016  |      0.878
  533         |      10.265      |       9.072  |      0.884
  534         |      10.265      |       9.080  |      0.885
  535         |      10.265      |       9.056  |      0.882
  536         |      10.265      |       9.084  |      0.885
  537         |      10.265      |       9.056  |      0.882
  538         |      10.265      |       9.016  |      0.878
  539         |      10.265      |       9.108  |      0.887
  540         |      10.265      |       9.100  |      0.887
  541         |      10.265      |       9.148  |      0.891
  542         |      10.265      |       9.292  |      0.905
  543         |      10.265      |       9.000  |      0.877
  544         |      10.265      |       9.032  |      0.880
  545         |      10.265      |       9.008  |      0.878
  546         |      10.265      |       9.136  |      0.890
