 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  443         |      10.225      |       9.456  |      0.925
  444         |      10.225      |       9.452  |      0.924
  445         |      10.225      |       9.496  |      0.929
  446         |      10.225      |       9.404  |      0.920
  447         |      10.225      |       9.452  |      0.924
  448         |      10.225      |       9.568  |      0.936
  449         |      10.225      |       9.404  |      0.920
  450         |      10.225      |       9.476  |      0.927
  451         |      10.225      |       9.500  |      0.929
  452         |      10.225      |       9.456  |      0.925
  453         |      10.225      |       9.452  |      0.924
  454         |      10.225      |       9.496  |      0.929
  455         |      10.225      |       9.440  |      0.923
  456         |      10.225      |       9.460  |      0.925
  457         |      10.225      |       9.440  |      0.923
  458         |      10.225      |       9.444  |      0.924
  459         |      10.225      |       9.448  |      0.924
  460         |      10.225      |       9.484  |      0.928
  461         |      10.225      |       9.416  |      0.921
  462         |      10.225      |       9.448  |      0.924
  463         |      10.225      |       9.444  |      0.924
  464         |      10.225      |       9.668  |      0.946
  465         |      10.225      |       9.552  |      0.934
  466         |      10.225      |       9.496  |      0.929
  467         |      10.225      |       9.412  |      0.921
  468         |      10.225      |       9.388  |      0.918
  469         |      10.225      |       9.616  |      0.940
  470         |      10.225      |       9.524  |      0.931
  471         |      10.225      |       9.556  |      0.935
  472         |      10.225      |       9.424  |      0.922
  473         |      10.225      |       9.540  |      0.933
  474         |      10.225      |       9.632  |      0.942
  475         |      10.225      |       9.700  |      0.949
  476         |      10.225      |       9.436  |      0.923
  477         |      10.225      |       9.460  |      0.925
  478         |      10.225      |       9.424  |      0.922
  479         |      10.225      |       9.412  |      0.921
  480         |      10.225      |       9.456  |      0.925
  481         |      10.225      |       9.384  |      0.918
  482         |      10.225      |       9.580  |      0.937
  483         |      10.225      |       9.384  |      0.918
  484         |      10.225      |       9.388  |      0.918
  485         |      10.225      |       9.508  |      0.930
  486         |      10.225      |       9.468  |      0.926
  487         |      10.225      |       9.412  |      0.921
  488         |      10.225      |       9.460  |      0.925
  489         |      10.225      |       9.612  |      0.940
  490         |      10.225      |       9.464  |      0.926
  491         |      10.225      |       9.532  |      0.932
  492         |      10.225      |       9.516  |      0.931
  493         |      10.225      |       9.500  |      0.929
  494         |      10.225      |       9.460  |      0.925
  495         |      10.225      |       9.536  |      0.933
  496         |      10.225      |       9.632  |      0.942
  497         |      10.225      |       9.668  |      0.946
  498         |      10.225      |       9.664  |      0.945
  499         |      10.225      |       9.644  |      0.943
  500         |      10.225      |       9.708  |      0.949
  501         |      10.225      |       9.708  |      0.949
  502         |      10.225      |       9.544  |      0.933
  503         |      10.225      |       9.660  |      0.945
  504         |      10.225      |       9.316  |      0.911
  505         |      10.225      |       9.412  |      0.921
  506         |      10.225      |       9.448  |      0.924
  507         |      10.225      |       9.616  |      0.940
  508         |      10.225      |       9.400  |      0.919
  509         |      10.225      |       9.576  |      0.937
  510         |      10.225      |       9.488  |      0.928
  511         |      10.225      |       9.528  |      0.932
  512         |      10.225      |       9.440  |      0.923
  513         |      10.225      |       9.600  |      0.939
  514         |      10.225      |       9.604  |      0.939
  515         |      10.225      |       9.588  |      0.938
  516         |      10.225      |       9.584  |      0.937
  517         |      10.225      |       9.564  |      0.935
  518         |      10.225      |       9.448  |      0.924
  519         |      10.225      |       9.440  |      0.923
  520         |      10.225      |       9.480  |      0.927
  521         |      10.225      |       9.516  |      0.931
  522         |      10.225      |       9.400  |      0.919
  523         |      10.225      |       9.468  |      0.926
  524         |      10.225      |       9.400  |      0.919
  525         |      10.225      |       9.428  |      0.922
  526         |      10.225      |       9.400  |      0.919
  527         |      10.225      |       9.396  |      0.919
  528         |      10.225      |       9.488  |      0.928
  529         |      10.225      |       9.404  |      0.920
  530         |      10.225      |       9.448  |      0.924
  531         |      10.225      |       9.460  |      0.925
  532         |      10.225      |       9.404  |      0.920
  533         |      10.225      |       9.388  |      0.918
  534         |      10.225      |       9.436  |      0.923
  535         |      10.225      |       9.472  |      0.926
  536         |      10.225      |       9.332  |      0.913
  537         |      10.225      |       9.372  |      0.917
  538         |      10.225      |       9.448  |      0.924
  539         |      10.225      |       9.404  |      0.920
  540         |      10.225      |       9.432  |      0.922
  541         |      10.225      |       9.360  |      0.915
  542         |      10.225      |       9.512  |      0.930
  543         |      10.225      |       9.368  |      0.916
  544         |      10.225      |       9.400  |      0.919
