 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  246         |      18.269      |      17.816  |      0.975
  247         |      18.269      |      17.832  |      0.976
  248         |      18.269      |      17.860  |      0.978
  249         |      18.269      |      17.812  |      0.975
  250         |      18.269      |      17.812  |      0.975
  251         |      18.269      |      17.832  |      0.976
  252         |      18.269      |      17.768  |      0.973
  253         |      18.269      |      17.748  |      0.971
  254         |      18.269      |      17.772  |      0.973
  255         |      18.269      |      17.828  |      0.976
  256         |      18.269      |      17.768  |      0.973
  257         |      18.269      |      17.784  |      0.973
  258         |      18.269      |      17.796  |      0.974
  259         |      18.269      |      17.796  |      0.974
  260         |      18.269      |      17.784  |      0.973
  261         |      18.269      |      17.804  |      0.975
  262         |      18.269      |      17.788  |      0.974
  263         |      18.269      |      17.780  |      0.973
  264         |      18.269      |      17.724  |      0.970
  265         |      18.269      |      17.820  |      0.975
  266         |      18.269      |      17.660  |      0.967
  267         |      18.269      |      17.792  |      0.974
  268         |      18.269      |      17.840  |      0.977
  269         |      18.269      |      17.820  |      0.975
  270         |      18.269      |      17.804  |      0.975
  271         |      18.269      |      17.784  |      0.973
  272         |      18.269      |      17.844  |      0.977
  273         |      18.269      |      17.848  |      0.977
  274         |      18.269      |      17.828  |      0.976
  275         |      18.269      |      17.764  |      0.972
  276         |      18.269      |      17.864  |      0.978
  277         |      18.269      |      17.828  |      0.976
  278         |      18.269      |      17.828  |      0.976
  279         |      18.269      |      17.844  |      0.977
  280         |      18.269      |      17.748  |      0.971
  281         |      18.269      |      17.728  |      0.970
  282         |      18.269      |      17.744  |      0.971
  283         |      18.269      |      17.752  |      0.972
  284         |      18.269      |      17.780  |      0.973
  285         |      18.269      |      17.712  |      0.970
  286         |      18.269      |      17.744  |      0.971
  287         |      18.269      |      17.784  |      0.973
  288         |      18.269      |      17.732  |      0.971
  289         |      18.269      |      17.772  |      0.973
  290         |      18.269      |      17.728  |      0.970
  291         |      18.269      |      17.776  |      0.973
  292         |      18.269      |      17.724  |      0.970
  293         |      18.269      |      17.772  |      0.973
  294         |      18.269      |      17.788  |      0.974
  295         |      18.269      |      17.840  |      0.977
  296         |      18.269      |      17.816  |      0.975
  297         |      18.269      |      17.808  |      0.975
  298         |      18.269      |      17.796  |      0.974
  299         |      18.269      |      17.804  |      0.975
  300         |      18.269      |      17.808  |      0.975
  301         |      18.269      |      17.792  |      0.974
  302         |      18.269      |      17.820  |      0.975
  303         |      18.269      |      17.800  |      0.974
  304         |      18.269      |      17.872  |      0.978
  305         |      18.269      |      17.848  |      0.977
  306         |      18.269      |      17.884  |      0.979
  307         |      18.269      |      17.828  |      0.976
  308         |      18.269      |      17.784  |      0.973
  309         |      18.269      |      17.712  |      0.970
  310         |      18.269      |      17.780  |      0.973
  311         |      18.269      |      17.776  |      0.973
  312         |      18.269      |      17.780  |      0.973
  313         |      18.269      |      17.752  |      0.972
  314         |      18.269      |      17.780  |      0.973
  315         |      18.269      |      17.816  |      0.975
