 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  375         |      15.992      |      14.830  |      0.927
  376         |      15.992      |      15.020  |      0.939
  377         |      15.992      |      14.897  |      0.932
  378         |      15.991      |      14.881  |      0.931
  379         |      15.992      |      14.908  |      0.932
  380         |      15.992      |      14.898  |      0.932
  381         |      15.992      |      14.956  |      0.935
  382         |      15.992      |      14.964  |      0.936
  383         |      15.992      |      14.951  |      0.935
  384         |      15.992      |      14.887  |      0.931
  385         |      15.992      |      14.881  |      0.931
  386         |      15.992      |      14.852  |      0.929
  387         |      15.992      |      14.805  |      0.926
  388         |      15.992      |      14.948  |      0.935
  389         |      15.992      |      14.853  |      0.929
  390         |      15.991      |      14.901  |      0.932
  391         |      15.991      |      14.883  |      0.931
  392         |      15.991      |      15.000  |      0.938
  393         |      15.992      |      14.932  |      0.934
  394         |      15.991      |      14.820  |      0.927
  395         |      15.991      |      14.964  |      0.936
  396         |      15.991      |      14.946  |      0.935
  397         |      15.991      |      14.833  |      0.928
  398         |      15.992      |      14.765  |      0.923
  399         |      15.992      |      14.871  |      0.930
  400         |      15.992      |      14.833  |      0.928
  401         |      15.991      |      14.895  |      0.931
  402         |      15.992      |      14.892  |      0.931
  403         |      15.991      |      14.992  |      0.938
  404         |      15.992      |      14.951  |      0.935
  405         |      15.992      |      14.824  |      0.927
  406         |      15.992      |      14.803  |      0.926
  407         |      15.992      |      14.836  |      0.928
  408         |      15.992      |      14.799  |      0.925
  409         |      15.992      |      14.833  |      0.928
  410         |      15.992      |      14.963  |      0.936
  411         |      15.992      |      14.878  |      0.930
  412         |      15.991      |      14.959  |      0.935
  413         |      15.991      |      14.910  |      0.932
  414         |      15.992      |      14.853  |      0.929
  415         |      15.991      |      14.890  |      0.931
  416         |      15.992      |      14.837  |      0.928
  417         |      15.992      |      14.963  |      0.936
  418         |      15.992      |      14.914  |      0.933
  419         |      15.992      |      14.989  |      0.937
  420         |      15.992      |      14.876  |      0.930
  421         |      15.992      |      14.945  |      0.935
  422         |      15.992      |      14.948  |      0.935
  423         |      15.992      |      14.962  |      0.936
  424         |      15.992      |      14.941  |      0.934
  425         |      15.992      |      14.925  |      0.933
  426         |      15.992      |      15.043  |      0.941
  427         |      15.992      |      15.100  |      0.944
  428         |      15.992      |      14.946  |      0.935
  429         |      15.992      |      14.976  |      0.936
  430         |      15.992      |      15.067  |      0.942
  431         |      15.992      |      14.879  |      0.930
  432         |      15.992      |      14.857  |      0.929
  433         |      15.992      |      14.998  |      0.938
  434         |      15.992      |      14.915  |      0.933
  435         |      15.992      |      15.022  |      0.939
  436         |      15.992      |      14.906  |      0.932
  437         |      15.992      |      15.049  |      0.941
  438         |      15.992      |      14.925  |      0.933
  439         |      15.992      |      14.846  |      0.928
  440         |      15.992      |      15.052  |      0.941
  441         |      15.992      |      15.029  |      0.940
  442         |      15.992      |      15.059  |      0.942
  443         |      15.992      |      14.985  |      0.937
  444         |      15.992      |      14.968  |      0.936
  445         |      15.992      |      15.005  |      0.938
  446         |      15.992      |      14.950  |      0.935
  447         |      15.992      |      14.981  |      0.937
  448         |      15.992      |      14.826  |      0.927
  449         |      15.992      |      14.897  |      0.932
  450         |      15.992      |      15.024  |      0.939
  451         |      15.992      |      14.824  |      0.927
  452         |      15.992      |      14.855  |      0.929
  453         |      15.992      |      14.854  |      0.929
  454         |      15.992      |      14.817  |      0.927
  455         |      15.992      |      14.848  |      0.928
  456         |      15.992      |      14.831  |      0.927
  457         |      15.992      |      14.921  |      0.933
  458         |      15.992      |      15.020  |      0.939
  459         |      15.992      |      14.848  |      0.928
  460         |      15.992      |      14.866  |      0.930
  461         |      15.992      |      14.776  |      0.924
  462         |      15.992      |      14.825  |      0.927
  463         |      15.992      |      14.952  |      0.935
  464         |      15.992      |      14.867  |      0.930
  465         |      15.992      |      14.874  |      0.930
  466         |      15.992      |      14.894  |      0.931
  467         |      15.992      |      14.917  |      0.933
  468         |      15.992      |      14.842  |      0.928
  469         |      15.992      |      14.925  |      0.933
  470         |      15.992      |      14.870  |      0.930
  471         |      15.992      |      14.894  |      0.931
  472         |      15.992      |      14.963  |      0.936
  473         |      15.992      |      14.806  |      0.926
  474         |      15.992      |      14.960  |      0.935
  475         |      15.992      |      14.862  |      0.929
  476         |      15.992      |      14.906  |      0.932
  477         |      15.992      |      14.925  |      0.933
  478         |      15.992      |      14.901  |      0.932
  479         |      15.992      |      14.816  |      0.926
  480         |      15.991      |      14.854  |      0.929
  481         |      15.992      |      14.886  |      0.931
  482         |      15.991      |      14.769  |      0.924
  483         |      15.992      |      14.927  |      0.933
  484         |      15.992      |      14.800  |      0.925
  485         |      15.991      |      14.867  |      0.930
  486         |      15.992      |      14.974  |      0.936
  487         |      15.992      |      14.830  |      0.927
  488         |      15.992      |      14.852  |      0.929
