 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  344         |      25.633      |      24.858  |      0.970
  345         |      25.633      |      24.795  |      0.967
  346         |      25.633      |      25.004  |      0.975
  347         |      25.633      |      24.942  |      0.973
  348         |      25.633      |      25.060  |      0.978
  349         |      25.633      |      24.829  |      0.969
  350         |      25.633      |      25.071  |      0.978
  351         |      25.633      |      24.880  |      0.971
  352         |      25.633      |      24.899  |      0.971
  353         |      25.633      |      24.954  |      0.974
  354         |      25.633      |      24.884  |      0.971
  355         |      25.633      |      24.839  |      0.969
  356         |      25.633      |      24.942  |      0.973
  357         |      25.633      |      24.946  |      0.973
  358         |      25.633      |      24.865  |      0.970
  359         |      25.633      |      24.864  |      0.970
  360         |      25.633      |      24.920  |      0.972
  361         |      25.633      |      24.942  |      0.973
  362         |      25.633      |      24.940  |      0.973
  363         |      25.633      |      24.858  |      0.970
  364         |      25.633      |      24.882  |      0.971
  365         |      25.633      |      24.885  |      0.971
  366         |      25.633      |      24.893  |      0.971
  367         |      25.633      |      24.909  |      0.972
  368         |      25.633      |      24.888  |      0.971
  369         |      25.633      |      24.914  |      0.972
  370         |      25.633      |      24.937  |      0.973
  371         |      25.633      |      24.918  |      0.972
  372         |      25.633      |      24.942  |      0.973
  373         |      25.633      |      24.925  |      0.972
  374         |      25.633      |      24.864  |      0.970
  375         |      25.633      |      24.903  |      0.972
  376         |      25.633      |      24.961  |      0.974
  377         |      25.633      |      24.934  |      0.973
  378         |      25.633      |      24.954  |      0.974
  379         |      25.633      |      24.897  |      0.971
  380         |      25.633      |      24.973  |      0.974
  381         |      25.633      |      24.983  |      0.975
  382         |      25.633      |      25.002  |      0.975
  383         |      25.633      |      24.902  |      0.971
  384         |      25.633      |      24.914  |      0.972
  385         |      25.633      |      24.894  |      0.971
  386         |      25.633      |      24.995  |      0.975
  387         |      25.633      |      24.946  |      0.973
  388         |      25.633      |      24.953  |      0.973
  389         |      25.633      |      24.982  |      0.975
  390         |      25.633      |      24.952  |      0.973
  391         |      25.633      |      25.033  |      0.977
  392         |      25.633      |      24.920  |      0.972
  393         |      25.633      |      24.930  |      0.973
  394         |      25.633      |      24.931  |      0.973
  395         |      25.633      |      24.997  |      0.975
  396         |      25.633      |      24.979  |      0.974
  397         |      25.633      |      24.989  |      0.975
  398         |      25.633      |      24.957  |      0.974
  399         |      25.633      |      24.957  |      0.974
  400         |      25.633      |      25.012  |      0.976
  401         |      25.633      |      24.926  |      0.972
  402         |      25.633      |      24.931  |      0.973
  403         |      25.633      |      24.956  |      0.974
  404         |      25.633      |      25.038  |      0.977
  405         |      25.633      |      24.924  |      0.972
  406         |      25.633      |      24.957  |      0.974
  407         |      25.633      |      25.059  |      0.978
  408         |      25.633      |      24.940  |      0.973
  409         |      25.633      |      24.948  |      0.973
  410         |      25.633      |      24.949  |      0.973
  411         |      25.633      |      24.879  |      0.971
  412         |      25.633      |      24.974  |      0.974
  413         |      25.633      |      25.019  |      0.976
  414         |      25.633      |      24.999  |      0.975
  415         |      25.633      |      25.096  |      0.979
  416         |      25.633      |      25.013  |      0.976
  417         |      25.633      |      24.962  |      0.974
  418         |      25.633      |      25.033  |      0.977
  419         |      25.633      |      25.060  |      0.978
  420         |      25.633      |      24.955  |      0.974
  421         |      25.634      |      25.019  |      0.976
  422         |      25.633      |      25.012  |      0.976
  423         |      25.633      |      24.988  |      0.975
  424         |      25.633      |      24.994  |      0.975
  425         |      25.633      |      25.017  |      0.976
  426         |      25.633      |      24.948  |      0.973
  427         |      25.633      |      24.952  |      0.973
  428         |      25.633      |      24.979  |      0.974
  429         |      25.633      |      24.926  |      0.972
  430         |      25.633      |      24.911  |      0.972
  431         |      25.633      |      24.968  |      0.974
  432         |      25.633      |      24.942  |      0.973
  433         |      25.633      |      25.001  |      0.975
  434         |      25.633      |      24.946  |      0.973
  435         |      25.633      |      24.940  |      0.973
  436         |      25.633      |      24.955  |      0.974
  437         |      25.633      |      24.994  |      0.975
  438         |      25.633      |      24.907  |      0.972
  439         |      25.633      |      24.968  |      0.974
  440         |      25.634      |      25.019  |      0.976
  441         |      25.633      |      24.954  |      0.974
  442         |      25.633      |      24.908  |      0.972
  443         |      25.633      |      24.953  |      0.973
  444         |      25.633      |      24.920  |      0.972
  445         |      25.633      |      25.017  |      0.976
  446         |      25.633      |      25.083  |      0.979
  447         |      25.633      |      25.110  |      0.980
  448         |      25.633      |      25.021  |      0.976
  449         |      25.634      |      24.958  |      0.974
  450         |      25.633      |      24.926  |      0.972
  451         |      25.633      |      25.032  |      0.977
  452         |      25.633      |      24.973  |      0.974
  453         |      25.633      |      25.072  |      0.978
  454         |      25.633      |      24.999  |      0.975
  455         |      25.633      |      24.962  |      0.974
  456         |      25.633      |      24.999  |      0.975
  457         |      25.633      |      25.014  |      0.976
  458         |      25.633      |      25.028  |      0.976
  459         |      25.634      |      25.103  |      0.979
  460         |      25.633      |      25.033  |      0.977
  461         |      25.633      |      25.034  |      0.977
  462         |      25.633      |      25.130  |      0.980
  463         |      25.633      |      25.002  |      0.975
  464         |      25.634      |      25.090  |      0.979
  465         |      25.633      |      25.116  |      0.980
  466         |      25.633      |      25.010  |      0.976
  467         |      25.633      |      24.960  |      0.974
  468         |      25.633      |      25.078  |      0.978
  469         |      25.633      |      25.102  |      0.979
  470         |      25.633      |      24.954  |      0.974
  471         |      25.633      |      25.093  |      0.979
  472         |      25.633      |      25.102  |      0.979
  473         |      25.633      |      25.068  |      0.978
  474         |      25.633      |      24.997  |      0.975
  475         |      25.633      |      25.074  |      0.978
  476         |      25.633      |      25.033  |      0.977
  477         |      25.633      |      25.038  |      0.977
  478         |      25.633      |      25.052  |      0.977
  479         |      25.633      |      25.065  |      0.978
  480         |      25.633      |      24.983  |      0.975
  481         |      25.633      |      24.950  |      0.973
  482         |      25.633      |      25.026  |      0.976
  483         |      25.633      |      25.016  |      0.976
